MEDIUM,0,199105,1,341219,2,261091,3,296210,4,303587,5,203376,6,276756,7,221023
MEDIUM,0,199221,1,336178,2,259503,3,299853,4,304671,5,201218,6,276532,7,218756
MEDIUM,0,32364,1,337508,2,259503,3,298281,4,305216,5,201932,6,276085,7,217779
MEDIUM,0,161565,1,294168,2,219742,3,252030,4,255808,5,164049,6,223629,7,170099
MEDIUM,0,181689,1,324050,2,244800,3,282716,4,287721,5,183446,6,256192,7,199454
MEDIUM,0,193025,1,337174,2,255616,3,294676,4,297760,5,195010,6,265147,7,208469
MEDIUM,0,199454,1,341561,2,259306,3,296983,4,306311,5,199921,6,270613,7,211832
MEDIUM,0,198989,1,341219,2,258324,3,301176,4,308526,5,203984,6,275194,7,215171
MEDIUM,0,196696,1,337174,2,261091,3,298803,4,307692,5,201574,6,275862,7,215171
MEDIUM,0,198180,1,339185,2,259109,3,298542,4,306037,5,200391,6,275416,7,215442
MEDIUM,0,201218,1,343970,2,262901,3,299327,4,306586,5,201813,6,277206,7,218057
MEDIUM,0,209879,1,356918,2,270398,3,307138,4,308526,5,200981,6,279934,7,218756
